wagidsheikh@Wagids-MacBook-Pro simplify_downloader % log show --style syslog --info \
  --start "2026-01-28 15:45:00" --end "2026-01-28 21:15:00" \
  --predicate '(process == "cron") OR (eventMessage CONTAINS[c] "CRON")'

Filtering the log data using "process == "cron" OR composedMessage CONTAINS[c] "CRON""
Skipping debug messages, pass --debug to include.
Timestamp                       (process)[PID]
2026-01-28 16:00:55.241444+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=10778.32, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=10778, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 16:00:55.241523+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=10777.32, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=10777, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 16:00:55.243028+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=10778.32, subject=/usr/sbin/cron,
2026-01-28 16:00:55.243079+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=10777.32, subject=/usr/sbin/cron,
2026-01-28 16:00:55.244399+0530  localhost tccd[16587]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7f8bd2a4f8b0 at /usr/sbin/cron
2026-01-28 16:00:55.244426+0530  localhost tccd[16587]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7f8bd2121710 at /usr/sbin/cron
2026-01-28 16:00:55.250912+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=10778.33, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=10778, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 16:00:55.252013+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=10778.33, subject=/usr/sbin/cron,
2026-01-28 16:00:55.252571+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=10777.33, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=10777, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 16:00:55.253199+0530  localhost tccd[16587]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7f8bd3330940 at /usr/sbin/cron
2026-01-28 16:00:55.253513+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=10777.33, subject=/usr/sbin/cron,
2026-01-28 16:00:55.254352+0530  localhost tccd[16587]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7f8bd2121710 at /usr/sbin/cron
2026-01-28 16:00:55.258809+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=10778.34, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=10778, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 16:00:55.259917+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=10778.34, subject=/usr/sbin/cron,
2026-01-28 16:00:55.261476+0530  localhost tccd[16587]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7f8bd3330940 at /usr/sbin/cron
2026-01-28 16:00:55.261550+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=10777.34, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=10777, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 16:00:55.263022+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=10777.34, subject=/usr/sbin/cron,
2026-01-28 16:00:55.264084+0530  localhost tccd[16587]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7f8bd2f35be0 at /usr/sbin/cron
2026-01-28 16:00:55.268408+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=10778.35, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=10778, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 16:00:55.269436+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=10778.35, subject=/usr/sbin/cron,
2026-01-28 16:00:55.269689+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=10777.35, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=10777, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 16:00:55.270732+0530  localhost tccd[16587]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7f8bd2f35be0 at /usr/sbin/cron
2026-01-28 16:00:55.270757+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=10777.35, subject=/usr/sbin/cron,
2026-01-28 16:00:55.271593+0530  localhost tccd[16587]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7f8bd2121710 at /usr/sbin/cron
2026-01-28 16:00:56.649383+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=10778.36, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=10778, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 16:00:56.650425+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=10778.36, subject=/usr/sbin/cron,
2026-01-28 16:00:56.651547+0530  localhost tccd[16587]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7f8bd21063c0 at /usr/sbin/cron
2026-01-28 16:00:56.657349+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=10778.37, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=10778, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 16:00:56.658263+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=10778.37, subject=/usr/sbin/cron,
2026-01-28 16:00:56.659112+0530  localhost tccd[16587]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7f8bd2143f30 at /usr/sbin/cron
2026-01-28 16:00:56.664800+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=10778.38, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=10778, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 16:00:56.665713+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=10778.38, subject=/usr/sbin/cron,
2026-01-28 16:00:56.666582+0530  localhost tccd[16587]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7f8bd2f35be0 at /usr/sbin/cron
2026-01-28 16:00:56.672048+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=10778.39, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=10778, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 16:00:56.673186+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=10778.39, subject=/usr/sbin/cron,
2026-01-28 16:00:56.674069+0530  localhost tccd[16587]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7f8bd2121710 at /usr/sbin/cron
2026-01-28 16:00:56.729601+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=10778.40, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=10778, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 16:00:56.730657+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=10778.40, subject=/usr/sbin/cron,
2026-01-28 16:00:56.731582+0530  localhost tccd[16587]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7f8bd3330940 at /usr/sbin/cron
2026-01-28 16:00:56.737698+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=10778.41, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=10778, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 16:00:56.738626+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=10778.41, subject=/usr/sbin/cron,
2026-01-28 16:00:56.739502+0530  localhost tccd[16587]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7f8bd2a4f8b0 at /usr/sbin/cron
2026-01-28 16:00:56.745462+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=10778.42, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=10778, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 16:00:56.746537+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=10778.42, subject=/usr/sbin/cron,
2026-01-28 16:00:56.747435+0530  localhost tccd[16587]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7f8bd3330940 at /usr/sbin/cron
2026-01-28 16:00:56.754353+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=10778.43, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=10778, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 16:00:56.755288+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=10778.43, subject=/usr/sbin/cron,
2026-01-28 16:00:56.756266+0530  localhost tccd[16587]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7f8bd2f35be0 at /usr/sbin/cron
2026-01-28 16:00:56.766470+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=10777.36, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=10777, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 16:00:56.767448+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=10777.36, subject=/usr/sbin/cron,
2026-01-28 16:00:56.768525+0530  localhost tccd[16587]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7f8bd2a31820 at /usr/sbin/cron
2026-01-28 16:00:56.776272+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=10777.37, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=10777, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 16:00:56.777782+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=10777.37, subject=/usr/sbin/cron,
2026-01-28 16:00:56.779133+0530  localhost tccd[16587]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7f8bd3364860 at /usr/sbin/cron
2026-01-28 16:00:56.787731+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=10777.38, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=10777, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 16:00:56.788690+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=10777.38, subject=/usr/sbin/cron,
2026-01-28 16:00:56.789679+0530  localhost tccd[16587]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7f8bd2a4f8b0 at /usr/sbin/cron
2026-01-28 16:00:56.806876+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=10777.39, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=10777, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 16:00:56.807936+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=10777.39, subject=/usr/sbin/cron,
2026-01-28 16:00:56.809019+0530  localhost tccd[16587]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7f8bd3330940 at /usr/sbin/cron
2026-01-28 16:00:56.848224+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=10777.40, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=10777, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 16:00:56.849311+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=10777.40, subject=/usr/sbin/cron,
2026-01-28 16:00:56.850310+0530  localhost tccd[16587]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7f8bd3364860 at /usr/sbin/cron
2026-01-28 16:00:56.856420+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=10777.41, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=10777, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 16:00:56.857366+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=10777.41, subject=/usr/sbin/cron,
2026-01-28 16:00:56.858309+0530  localhost tccd[16587]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7f8bd3330940 at /usr/sbin/cron
2026-01-28 16:00:56.864835+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=10777.42, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=10777, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 16:00:56.865899+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=10777.42, subject=/usr/sbin/cron,
2026-01-28 16:00:56.867039+0530  localhost tccd[16587]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7f8bd21063c0 at /usr/sbin/cron
2026-01-28 16:00:56.877695+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=10777.43, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=10777, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 16:00:56.880101+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=10777.43, subject=/usr/sbin/cron,
2026-01-28 16:00:56.881305+0530  localhost tccd[16587]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7f8bd2a4f8b0 at /usr/sbin/cron
2026-01-28 16:01:29.992891+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=10771.28, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=10771, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 16:01:29.993980+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=10771.28, subject=/usr/sbin/cron,
2026-01-28 16:01:29.994775+0530  localhost tccd[16587]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7f8bd2a4f8b0 at /usr/sbin/cron
2026-01-28 16:01:30.000201+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=10771.29, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=10771, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 16:01:30.001065+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=10771.29, subject=/usr/sbin/cron,
2026-01-28 16:01:30.001845+0530  localhost tccd[16587]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7f8bd2a4f8b0 at /usr/sbin/cron
2026-01-28 16:01:30.007115+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=10771.30, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=10771, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
